name	key	ref_name	ref_key	index	value	translation
###HEADER	version-etc	###HEADER	version-etc	0	<<00000003FEFE>>			
###HEADER	class	###HEADER	class	1	ColossalFramework.Globalization.Locale, ColossalManaged, Version=0.3.0.0, Culture=neutral, PublicKeyToken=null			
###HEADER	native-name	###HEADER	native-name	2	ENGLISH			
###HEADER	english-name	###HEADER	english-name	3	(ENGLISH)			
###HEADER	app-id	###HEADER	app-id	4	<<00000000>>			
###HEADER	index-count	###HEADER	index-count	5	[[0x34F]]			
CHIRP_TREASURE_HUNT		CHIRP_TREASURE_HUNT		0	[[0xC]]			
8636	8631	MAIN_INDUSTRYOFFICE_DEMAND	Low	0	Low demand for industry or offices			
8636	8632	MAIN_INDUSTRYOFFICE_DEMAND	Medium	0	Medium demand for industry or offices			
8636	8633	MAIN_INDUSTRYOFFICE_DEMAND	High	0	High demand for industry or offices			
8636	8634	MAIN_INDUSTRYOFFICE_DEMAND	Critical	0	Very high demand for industry or offices			
MAIN_HAPPINESS		MAIN_HAPPINESS		0	Global Happiness			
MAIN_POPULATION		MAIN_POPULATION		0	Population			
MAIN_POPULATIONDELTA		MAIN_POPULATIONDELTA		0	Weekly Change			
MAIN_FREECAMERA		MAIN_FREECAMERA		0	Free Camera Mode			
MAIN_INFOVIEWS		MAIN_INFOVIEWS		0	Info Views			
MAIN_ADVISOR		MAIN_ADVISOR		0	Advisor			
ROAD_OPTION_STRAIGHT		ROAD_OPTION_STRAIGHT		0	Straight Road			
ROAD_OPTION_CURVED		ROAD_OPTION_CURVED		0	Curved Road			
ROAD_OPTION_FREEFORM		ROAD_OPTION_FREEFORM		0	Free-form Road			
ROAD_OPTION_UPGRADE		ROAD_OPTION_UPGRADE		0	Upgrade Road			
ROAD_OPTION_TOGGLESNAPPING		ROAD_OPTION_TOGGLESNAPPING		0	Toggle Snapping			
DISTRICT_OPTION_BRUSHSMALL		DISTRICT_OPTION_BRUSHSMALL		0	Small Brush			
DISTRICT_OPTION_BRUSHMEDIUM		DISTRICT_OPTION_BRUSHMEDIUM		0	Medium Brush			
DISTRICT_OPTION_BRUSHLARGE		DISTRICT_OPTION_BRUSHLARGE		0	Large Brush			
ZONING_OPTION_FILL		ZONING_OPTION_FILL		0	Fill			
ZONING_OPTION_MARQUEE		ZONING_OPTION_MARQUEE		0	Marquee			
ZONING_OPTION_BRUSHSMALL		ZONING_OPTION_BRUSHSMALL		0	Small Brush			
ZONING_OPTION_BRUSHMEDIUM		ZONING_OPTION_BRUSHMEDIUM		0	Medium Brush			
ZONING_OPTION_BRUSHLARGE		ZONING_OPTION_BRUSHLARGE		0	Large Brush			
PATH_OPTION_STRAIGHT		PATH_OPTION_STRAIGHT		0	Straight Path			
PATH_OPTION_CURVED		PATH_OPTION_CURVED		0	Curved Path			
PATH_OPTION_FREEFORM		PATH_OPTION_FREEFORM		0	Free-form Path			
PATH_OPTION_UPGRADE		PATH_OPTION_UPGRADE		0	Upgrade Path			
TUNNEL_OPTION_STRAIGHT		TUNNEL_OPTION_STRAIGHT		0	Straight Tunnel			
TUNNEL_OPTION_CURVED		TUNNEL_OPTION_CURVED		0	Curved Tunnel			
TUNNEL_OPTION_FREEFORM		TUNNEL_OPTION_FREEFORM		0	Free-form Tunnel			
TUNNEL_OPTION_UPGRADE		TUNNEL_OPTION_UPGRADE		0	Upgrade Tunnel			
TRACK_OPTION_STRAIGHT		TRACK_OPTION_STRAIGHT		0	Straight Track			
TRACK_OPTION_CURVED		TRACK_OPTION_CURVED		0	Curved Track			
TRACK_OPTION_FREEFORM		TRACK_OPTION_FREEFORM		0	Free-form Track			
TRACK_OPTION_UPGRADE		TRACK_OPTION_UPGRADE		0	Upgrade Track			
ZONING_TITLE	5339	ZONING_TITLE	ResidentialLow	0	Low Density Residential Zone			
8668	5340	ZONING_TITLE	ResidentialHigh	0	High Density Residential Zone			
8668	5341	ZONING_TITLE	CommercialLow	0	Low Density Commercial Zone			
8668	5342	ZONING_TITLE	CommercialHigh	0	High Density Commercial Zone			
8668	5343	ZONING_TITLE	Industrial	0	Industrial Zone			
8668	5344	ZONING_TITLE	Office	0	Office Zone			
8668	Unzoned	ZONING_TITLE	Unzoned	0	De-Zone			
ZONING_DESC	5339	ZONING_DESC	ResidentialLow	0	Low density residential zone attracts families with children and will evolve into fancy villas.			
8670	5340	ZONING_DESC	ResidentialHigh	0	Urban areas offer citizens apartment houses to move into. High density residential buildings attract young adults especially.			
8670	5341	ZONING_DESC	CommercialLow	0	Small stores and cosy boutiques offer citizens places to spend their money. Low density commercial zones can provide the necessities for nearby low density residential areas. 			
8670	5342	ZONING_DESC	CommercialHigh	0	High density commercial buildings are department stores and supermarkets that offer citizens a wide variety of spending possibilities. They can serve a large number of customers, so they are ideal for high density residential areas. 			
8670	5343	ZONING_DESC	Industrial	0	Industrial zones provide jobs for the citizens and produce goods for local businesses. Industry uses a lot of water and produces ground pollution to its surroundings. Be sure to place the industrial zones at a safe distance from any residential areas. 			
8670	5344	ZONING_DESC	Office	0	Office areas offer workplaces for educated citizens. Make sure you have a University in the city to provide suitable workers.			
8670	8669	ZONING_DESC	Unzoned	0	Release the area of any zone type. With any zoning tool selected, you can also use the secondary mouse button on a zoned area to release it.			
INFO_CRIMERATE_TITLE		INFO_CRIMERATE_TITLE		0	Crime			
INFO_CRIMERATE_METER		INFO_CRIMERATE_METER		0	Crime Rate			
INFO_CRIMERATE_COVERAGE		INFO_CRIMERATE_COVERAGE		0	Police Efficiency			
INFO_CRIMERATE_BUILDINGS		INFO_CRIMERATE_BUILDINGS		0	Police Buildings			
INFO_CRIMERATE_RATELEGEND		INFO_CRIMERATE_RATELEGEND		0	Crime Rate			
INFO_LEGEND		INFO_LEGEND		0	Legend			
INFO_HIGH		INFO_HIGH		0	High			
INFO_LOW		INFO_LOW		0	Low			
INFO_ACTIVE		INFO_ACTIVE		0	Active			
INFO_INACTIVE		INFO_INACTIVE		0	Inactive			
INFO_HAPPINESS_TITLE		INFO_HAPPINESS_TITLE		0	Citizen Happiness			
INFO_HAPPINESS_RESIDENTIAL		INFO_HAPPINESS_RESIDENTIAL		0	Residential Happiness			
INFO_HAPPINESS_COMMERCIAL		INFO_HAPPINESS_COMMERCIAL		0	Commercial Happiness			
INFO_HAPPINESS_OFFICE		INFO_HAPPINESS_OFFICE		0	Office Happiness			
INFO_HAPPINESS_INDUSTRIAL		INFO_HAPPINESS_INDUSTRIAL		0	Industrial Happiness			
INFO_HAPPY		INFO_HAPPY		0	Happy			
INFO_UNHAPPY		INFO_UNHAPPY		0	Unhappy			
INFO_POLLUTION_TITLE		INFO_POLLUTION_TITLE		0	Pollution			
INFO_POLLUTION_GROUND		INFO_POLLUTION_GROUND		0	Average Ground Pollution			
INFO_POLLUTION_WATER		INFO_POLLUTION_WATER		0	Average Drinking Water Pollution			
INFO_NOISEPOLLUTION_TITLE		INFO_NOISEPOLLUTION_TITLE		0	Noise Pollution			
INFO_NOISEPOLLUTION_AVERAGE		INFO_NOISEPOLLUTION_AVERAGE		0	Average Noise Pollution			
INFO_WIND_TITLE		INFO_WIND_TITLE		0	Wind			
INFO_WIND_CALM		INFO_WIND_CALM		0	Calm			
INFO_WIND_STRONG		INFO_WIND_STRONG		0	Strong			
INFO_WIND_BUILDINGS		INFO_WIND_BUILDINGS		0	Wind Turbines			
INFO_WIND_STRENGTH		INFO_WIND_STRENGTH		0	Strength			
INFO_TRAFFIC_TITLE		INFO_TRAFFIC_TITLE		0	Traffic			
INFO_LANDVALUE_TITLE		INFO_LANDVALUE_TITLE		0	Land Value			
INFO_LANDVALUE_AVERAGE		INFO_LANDVALUE_AVERAGE		0	Average Land Value: {0} {1}/m²			
INFO_POPULATION_TITLE		INFO_POPULATION_TITLE		0	Population			
INFO_POPULATION_POPULATION		INFO_POPULATION_POPULATION		0	Population: {0:N0}			
INFO_POPULATION_WORKERS		INFO_POPULATION_WORKERS		0	People employed: {0:N0}			
INFO_POPULATION_WORKPLACES		INFO_POPULATION_WORKPLACES		0	Jobs available: {0:N0}			
INFO_POPULATION_UNEMPLOYMENT		INFO_POPULATION_UNEMPLOYMENT		0	Unemployment: {0}%			
INFO_POPULATION_DENSITY		INFO_POPULATION_DENSITY		0	Density			
INFO_POPULATION_CHILD		INFO_POPULATION_CHILD		0	Children - {0}			
INFO_POPULATION_TEEN		INFO_POPULATION_TEEN		0	Teens - {0}			
INFO_POPULATION_YOUNG		INFO_POPULATION_YOUNG		0	Young Adults - {0}			
INFO_POPULATION_ADULT		INFO_POPULATION_ADULT		0	Adults - {0}			
INFO_POPULATION_SENIOR		INFO_POPULATION_SENIOR		0	Seniors - {0}			
INFO_POPULATION_BIRTHS		INFO_POPULATION_BIRTHS		0	{0:N0} births / week			
INFO_POPULATION_DEATHS		INFO_POPULATION_DEATHS		0	{0:N0} deaths / week			
INFO_POPULATION_FAMILIES		INFO_POPULATION_FAMILIES		0	Mostly families			
INFO_POPULATION_SENIORS		INFO_POPULATION_SENIORS		0	Mostly seniors			
INFO_POPULATION_ADULTS		INFO_POPULATION_ADULTS		0	Mostly adults			
INFO_RES_TITLE		INFO_RES_TITLE		0	Natural Resources			
INFO_RES_AVAILABLE		INFO_RES_AVAILABLE		0	Available			
INFO_RES_USED		INFO_RES_USED		0	Used			
INFO_RES_OIL		INFO_RES_OIL		0	Oil			
INFO_RES_OILAMOUNT		INFO_RES_OILAMOUNT		0	{0} units			
INFO_RES_OILUSED		INFO_RES_OILUSED		0	{0} units/week			
INFO_RES_ORE		INFO_RES_ORE		0	Ore			
INFO_RES_OREAMOUNT		INFO_RES_OREAMOUNT		0	{0} units			
INFO_RES_OREUSED		INFO_RES_OREUSED		0	{0} units/week			
INFO_RES_FOREST		INFO_RES_FOREST		0	Forest			
INFO_RES_FORESTAMOUNT		INFO_RES_FORESTAMOUNT		0	{0} units/week			
INFO_RES_FORESTUSED		INFO_RES_FORESTUSED		0	{0} units/week			
INFO_RES_FERTILELAND		INFO_RES_FERTILELAND		0	Fertile Land			
INFO_RES_FERTILELANDAMOUNT		INFO_RES_FERTILELANDAMOUNT		0	{0} ha			
INFO_RES_FERTILELANDUSED		INFO_RES_FERTILELANDUSED		0	{0} ha			
INFO_HEALTH_TITLE		INFO_HEALTH_TITLE		0	Health			
INFO_HEALTH_HEALTHCARE		INFO_HEALTH_HEALTHCARE		0	Healthcare			
INFO_HEALTH_DEATHCARE		INFO_HEALTH_DEATHCARE		0	Deathcare			
INFO_HEALTH_AVERAGE		INFO_HEALTH_AVERAGE		0	Average Health			
INFO_HEALTH_HEALTH		INFO_HEALTH_HEALTH		0	Health			
INFO_HEALTH_COVERAGE		INFO_HEALTH_COVERAGE		0	Efficiency			
INFO_HEALTH_BUILDINGS		INFO_HEALTH_BUILDINGS		0	Buildings			
INFO_HEALTH_SICKS		INFO_HEALTH_SICKS		0	Sick citizens: {0:N0}			
INFO_HEALTH_HEALTHCARE_AVAILABILITY		INFO_HEALTH_HEALTHCARE_AVAILABILITY		0	Healthcare Availability			
INFO_HEALTH_HEALCAPACITY		INFO_HEALTH_HEALCAPACITY		0	Heal capacity: {0:N0}			
INFO_HEALTH_CEMETARYUSAGE		INFO_HEALTH_CEMETARYUSAGE		0	Cemetery usage			
INFO_HEALTH_DEADS		INFO_HEALTH_DEADS		0	Buried: {0:N0}			
INFO_HEALTH_CEMETARYCAPACITY		INFO_HEALTH_CEMETARYCAPACITY		0	Capacity: {0:N0}			
INFO_HEALTH_CREMATORIUMAVAILABILITY		INFO_HEALTH_CREMATORIUMAVAILABILITY		0	Crematorium Availability			
INFO_HEALTH_DECEASED		INFO_HEALTH_DECEASED		0	Deceased: {0:N0}			
INFO_HEALTH_CREMATORIUMCAPACITY		INFO_HEALTH_CREMATORIUMCAPACITY		0	Capacity: {0:N0}			
INFO_ELECTRICITY_TITLE		INFO_ELECTRICITY_TITLE		0	Electricity			
INFO_ELECTRICITY_AVAILABILITY		INFO_ELECTRICITY_AVAILABILITY		0	Electricity Availability			
INFO_ELECTRICITY_CONSUMPTION		INFO_ELECTRICITY_CONSUMPTION		0	Electricity consumption: {0:N0} MW			
INFO_ELECTRICITY_PRODUCTION		INFO_ELECTRICITY_PRODUCTION		0	Electricity production: {0:N0} MW			
INFO_ELECTRICITY_PLANTS		INFO_ELECTRICITY_PLANTS		0	Power Plants			
INFO_ELECTRICITY_BUILDINGS		INFO_ELECTRICITY_BUILDINGS		0	Buildings			
INFO_ELECTRICITY_CONNECTED		INFO_ELECTRICITY_CONNECTED		0	Connected			
INFO_ELECTRICITY_DISCONNECTED		INFO_ELECTRICITY_DISCONNECTED		0	Disconnected			
INFO_WATER_TITLE		INFO_WATER_TITLE		0	Water			
INFO_WATER_WATERAVAILABILITY		INFO_WATER_WATERAVAILABILITY		0	Water Availability			
INFO_WATER_SEWAGEAVAILABILITY		INFO_WATER_SEWAGEAVAILABILITY		0	Sewage Treatment			
INFO_WATER_POLLUTION		INFO_WATER_POLLUTION		0	Fresh water pollution: {0}%			
INFO_WATER_WATERFACILITIES		INFO_WATER_WATERFACILITIES		0	Water Facilities			
INFO_WATER_SEWAGEFACILITIES		INFO_WATER_SEWAGEFACILITIES		0	Sewage Facilities			
INFO_WATER_BUILDINGS		INFO_WATER_BUILDINGS		0	Buildings			
INFO_WATER_WATERANDSEWAGE		INFO_WATER_WATERANDSEWAGE		0	Water & Sewage			
INFO_WATER_WATERONLY		INFO_WATER_WATERONLY		0	Water only & No sewage			
INFO_WATER_NOWATERNORSEWAGE		INFO_WATER_NOWATERNORSEWAGE		0	No water & no sewage			
INFO_WATER_CONSUMPTION		INFO_WATER_CONSUMPTION		0	Water consumption: {0:N0} m³/week			
INFO_WATER_PRODUCTION		INFO_WATER_PRODUCTION		0	Water pumping capacity: {0:N0} m³/week			
INFO_WATER_SEWAGECAPACITY		INFO_WATER_SEWAGECAPACITY		0	Sewage draining capacity: {0:N0} m³/week			
INFO_WATER_SEWAGEACCUMULATION		INFO_WATER_SEWAGEACCUMULATION		0	Sewage production: {0:N0} m³/week			
INFO_EDUCATION_TITLE		INFO_EDUCATION_TITLE		0	Education			
INFO_EDUCATION_ELEMENTARY		INFO_EDUCATION_ELEMENTARY		0	Elementary			
INFO_EDUCATION_HIGH		INFO_EDUCATION_HIGH		0	High School			
INFO_EDUCATION_UNIVERSITY		INFO_EDUCATION_UNIVERSITY		0	University			
INFO_EDUCATION_AVAILABILITY1		INFO_EDUCATION_AVAILABILITY1		0	Elementary School Availability			
INFO_EDUCATION_AVAILABILITY2		INFO_EDUCATION_AVAILABILITY2		0	High School Availability			
INFO_EDUCATION_AVAILABILITY3		INFO_EDUCATION_AVAILABILITY3		0	University Availability			
INFO_EDUCATION_ELIGIBLE		INFO_EDUCATION_ELIGIBLE		0	Eligible: {0:N0}			
INFO_EDUCATION_CAPACITY		INFO_EDUCATION_CAPACITY		0	Capacity: {0:N0}			
INFO_EDUCATION_GRADUATED		INFO_EDUCATION_GRADUATED		0	Graduated			
INFO_EDUCATION_SCHOOLS		INFO_EDUCATION_SCHOOLS		0	Schools			
INFO_EDUCATION_COVERAGE		INFO_EDUCATION_COVERAGE		0	Efficiency			
INFO_EDUCATION_GRADUATEPERCENT		INFO_EDUCATION_GRADUATEPERCENT		0	Graduated citizens: {0}%			
INFO_FIRE_TITLE		INFO_FIRE_TITLE		0	Fire Safety			
INFO_FIRE_METER		INFO_FIRE_METER		0	Fire Hazard			
INFO_FIRE_SAFETY		INFO_FIRE_SAFETY		0	Hazard			
INFO_FIRE_COVERAGE		INFO_FIRE_COVERAGE		0	Firefighter Efficiency			
INFO_FIRE_FIRESTATIONS		INFO_FIRE_FIRESTATIONS		0	Fire Stations			
INFO_GARBAGE_TITLE		INFO_GARBAGE_TITLE		0	Garbage			
INFO_GARBAGE_LANDFILL		INFO_GARBAGE_LANDFILL		0	Landfill Usage			
INFO_GARBAGE_INCINERATOR		INFO_GARBAGE_INCINERATOR		0	Garbage Processing Status			
INFO_GARBAGE_LANDFILLSTORAGE		INFO_GARBAGE_LANDFILLSTORAGE		0	Landfill storage: {0:N0}			
INFO_GARBAGE_LANDFILLCAPACITY		INFO_GARBAGE_LANDFILLCAPACITY		0	Landfill capacity: {0:N0}			
INFO_GARBAGE_INCINERATORCAPACITY		INFO_GARBAGE_INCINERATORCAPACITY		0	Garbage processing capacity: {0:N0} units / week			
INFO_GARBAGE_GARBAGEPRODUCTION		INFO_GARBAGE_GARBAGEPRODUCTION		0	Garbage production: {0:N0} units / week			
INFO_GARBAGE_BUILDINGS		INFO_GARBAGE_BUILDINGS		0	Garbage sites			
INFO_GARBAGE_COVERAGE		INFO_GARBAGE_COVERAGE		0	Efficiency			
INFO_GARBAGE_AMOUNT		INFO_GARBAGE_AMOUNT		0	Amount			
INFO_CONNECTIONS_TITLE		INFO_CONNECTIONS_TITLE		0	Outside Connections			
INFO_CONNECTIONS_TOURISTS		INFO_CONNECTIONS_TOURISTS		0	Tourism			
INFO_CONNECTIONS_IMPORT		INFO_CONNECTIONS_IMPORT		0	Import			
INFO_CONNECTIONS_EXPORT		INFO_CONNECTIONS_EXPORT		0	Export			
INFO_CONNECTIONS_IMPORTTOTAL		INFO_CONNECTIONS_IMPORTTOTAL		0	Total Import: {0:N0}			
INFO_CONNECTIONS_EXPORTTOTAL		INFO_CONNECTIONS_EXPORTTOTAL		0	Total Export: {0:N0}			
INFO_CONNECTIONS_OIL		INFO_CONNECTIONS_OIL		0	Oil Products			
INFO_CONNECTIONS_ORE		INFO_CONNECTIONS_ORE		0	Ore Products			
INFO_CONNECTIONS_FORESTRY		INFO_CONNECTIONS_FORESTRY		0	Forestry Products			
INFO_CONNECTIONS_GOODS		INFO_CONNECTIONS_GOODS		0	Goods			
INFO_CONNECTIONS_AGRICULTURE		INFO_CONNECTIONS_AGRICULTURE		0	Agricultural Products			
INFO_CONNECTIONS_IMPORTRATIO		INFO_CONNECTIONS_IMPORTRATIO		0	Import Products			
INFO_CONNECTIONS_EXPORTRATIO		INFO_CONNECTIONS_EXPORTRATIO		0	Export Products			
INFO_CONNECTIONS_TOURISTSTOTAL		INFO_CONNECTIONS_TOURISTSTOTAL		0	Weekly Tourist Visits: {0:N0}			
INFO_CONNECTIONS_TOURISTSWEALTH		INFO_CONNECTIONS_TOURISTSWEALTH		0	Tourists Wealth			
INFO_CONNECTIONS_LOWWEALTH		INFO_CONNECTIONS_LOWWEALTH		0	Low Wealth			
INFO_CONNECTIONS_MEDIUMWEALTH		INFO_CONNECTIONS_MEDIUMWEALTH		0	Medium Wealth			
INFO_CONNECTIONS_HIGHWEALTH		INFO_CONNECTIONS_HIGHWEALTH		0	High Wealth			
INFO_AGE_TITLE		INFO_AGE_TITLE		0	Age			
INFO_AGE_CHILD		INFO_AGE_CHILD		0	Child			
INFO_AGE_TEEN		INFO_AGE_TEEN		0	Teen			
INFO_AGE_YOUNG		INFO_AGE_YOUNG		0	Young			
INFO_AGE_ADULT		INFO_AGE_ADULT		0	Adult			
INFO_AGE_SENIOR		INFO_AGE_SENIOR		0	Senior			
INFO_PUBLICTRANSPORT_TITLE		INFO_PUBLICTRANSPORT_TITLE		0	Transport			
INFO_PUBLICTRANSPORT_CITIZENS		INFO_PUBLICTRANSPORT_CITIZENS		0	Citizens			
INFO_PUBLICTRANSPORT_TOURISTS		INFO_PUBLICTRANSPORT_TOURISTS		0	Tourists			
INFO_PUBLICTRANSPORT_BUS		INFO_PUBLICTRANSPORT_BUS		0	Bus			
INFO_PUBLICTRANSPORT_METRO		INFO_PUBLICTRANSPORT_METRO		0	Metro			
INFO_PUBLICTRANSPORT_TRAIN		INFO_PUBLICTRANSPORT_TRAIN		0	Train			
INFO_PUBLICTRANSPORT_SHIP		INFO_PUBLICTRANSPORT_SHIP		0	Water			
INFO_PUBLICTRANSPORT_PLANE		INFO_PUBLICTRANSPORT_PLANE		0	Air			
INFO_PUBLICTRANSPORT_COUNT		INFO_PUBLICTRANSPORT_COUNT		0	{0:N0} per week			
INFO_PUBLICTRANSPORT_TOTAL		INFO_PUBLICTRANSPORT_TOTAL		0	Total			
INFO_LEVELS_TITLE		INFO_LEVELS_TITLE		0	Levels			
INFO_LEVELS_RESIDENTIAL		INFO_LEVELS_RESIDENTIAL		0	Residential Level			
INFO_LEVELS_COMMERCIAL		INFO_LEVELS_COMMERCIAL		0	Commercial Level			
INFO_LEVELS_OFFICES		INFO_LEVELS_OFFICES		0	Offices Level			
INFO_LEVELS_INDUSTRIAL		INFO_LEVELS_INDUSTRIAL		0	Industrial Level			
LEVELUP_LOWTECH		LEVELUP_LOWTECH		0	Educate more citizens to allow the building to be upgraded. Make sure your education facilities can handle all potential students.			
LEVELUP_LOWLANDVALUE		LEVELUP_LOWLANDVALUE		0	Increase the value of the land to allow the building to be upgraded. Parks, plazas and good services increase land value.			
LEVELUP_DISTRESS		LEVELUP_DISTRESS		0	Make sure all is well in the building to allow it to be upgraded.			
LEVELUP_RESIDENTIAL_HAPPY		LEVELUP_RESIDENTIAL_HAPPY		0	Building has reached its maximum level. Congratulations!			
LEVELUP_SERVICES_NEEDED		LEVELUP_SERVICES_NEEDED		0	Building needs to be covered by more services to allow it to be upgraded.			
LEVELUP_WORKERS_HAPPY		LEVELUP_WORKERS_HAPPY		0	Building has reached its maximum level. Congratulations!			
LEVELUP_COMMERCIAL_HAPPY		LEVELUP_COMMERCIAL_HAPPY		0	Building has reached its maximum level. Congratulations!			
LEVELUP_IMPOSSIBLE		LEVELUP_IMPOSSIBLE		0	Building cannot level up at this time.			
LEVELUP_NOINFO		LEVELUP_NOINFO		0	No levelup info available.			
LEVELUP_HIGHRISE_BAN		LEVELUP_HIGHRISE_BAN		0	Building cannot level up because highrise buildings are banned.			
LEVELUP_LOWWEALTH		LEVELUP_LOWWEALTH		0	Attract wealthier customers to allow the building to be upgraded.			
LEVELUP_SPECIAL_INDUSTRY		LEVELUP_SPECIAL_INDUSTRY		0	Specialized industry buildings are always of the highest level.			
INFO_ENTERTAINMENT_TITLE		INFO_ENTERTAINMENT_TITLE		0	Leisure			
INFO_ENTERTAINMENT_BUILDINGS		INFO_ENTERTAINMENT_BUILDINGS		0	Unique Buildings			
INFO_ENTERTAINMENT_PARKS		INFO_ENTERTAINMENT_PARKS		0	Parks & Plazas			
INFO_ENTERTAINMENT_UBVISIT		INFO_ENTERTAINMENT_UBVISIT		0	Visitors in Unique Buildings per week: {0:N0}			
INFO_ENTERTAINMENT_PARKVISIT		INFO_ENTERTAINMENT_PARKVISIT		0	Visitors in parks & plazas per week: {0:N0}			
INFO_ENTERTAINMENT_LEGEND		INFO_ENTERTAINMENT_LEGEND		0	Leisure buildings			
INFO_ENTERTAIMMENT_COVERAGE		INFO_ENTERTAIMMENT_COVERAGE		0	Accessibility			
DLCPANEL_ARTDECO		DLCPANEL_ARTDECO		0	Art Deco DLC			
TOURIST_AGEWEALTH	LowChild	TOURIST_AGEWEALTH	LowChild	0	Low Wealth Child			
8857	MediumChild	TOURIST_AGEWEALTH	MediumChild	0	Medium Wealth Child			
8857	HighChild	TOURIST_AGEWEALTH	HighChild	0	High Wealth Child			
8857	LowTeen	TOURIST_AGEWEALTH	LowTeen	0	Low Wealth Teen			
8857	MediumTeen	TOURIST_AGEWEALTH	MediumTeen	0	Medium Wealth Teen			
8857	HighTeen	TOURIST_AGEWEALTH	HighTeen	0	High Wealth Teen			
8857	LowYoung	TOURIST_AGEWEALTH	LowYoung	0	Low Wealth Young Adult			
8857	MediumYoung	TOURIST_AGEWEALTH	MediumYoung	0	Medium Wealth Young Adult			
8857	HighYoung	TOURIST_AGEWEALTH	HighYoung	0	High Wealth Young Adult			
8857	LowAdult	TOURIST_AGEWEALTH	LowAdult	0	Low Wealth Adult			
8857	MediumAdult	TOURIST_AGEWEALTH	MediumAdult	0	Medium Wealth Adult			
8857	HighAdult	TOURIST_AGEWEALTH	HighAdult	0	High Wealth Adult			
8857	LowSenior	TOURIST_AGEWEALTH	LowSenior	0	Low Wealth Senior			
8857	MediumSenior	TOURIST_AGEWEALTH	MediumSenior	0	Medium Wealth Senior			
8857	HighSenior	TOURIST_AGEWEALTH	HighSenior	0	High Wealth Senior			
CITIZEN_AGEEDUCATION	UneducatedChild	CITIZEN_AGEEDUCATION	UneducatedChild	0	Uneducated Child			
8873	UneducatedTeen	CITIZEN_AGEEDUCATION	UneducatedTeen	0	Uneducated Teen			
8873	UneducatedYoung	CITIZEN_AGEEDUCATION	UneducatedYoung	0	Uneducated Young Adult			
8873	UneducatedAdult	CITIZEN_AGEEDUCATION	UneducatedAdult	0	Uneducated Adult			
8873	UneducatedSenior	CITIZEN_AGEEDUCATION	UneducatedSenior	0	Uneducated Senior			
8873	OneSchoolChild	CITIZEN_AGEEDUCATION	OneSchoolChild	0	Educated Child			
8873	OneSchoolTeen	CITIZEN_AGEEDUCATION	OneSchoolTeen	0	Educated Teen			
8873	OneSchoolYoung	CITIZEN_AGEEDUCATION	OneSchoolYoung	0	Educated Young Adult			
8873	OneSchoolAdult	CITIZEN_AGEEDUCATION	OneSchoolAdult	0	Educated Adult			
8873	OneSchoolSenior	CITIZEN_AGEEDUCATION	OneSchoolSenior	0	Educated Senior			
8873	TwoSchoolsChild	CITIZEN_AGEEDUCATION	TwoSchoolsChild	0	Well Educated Child			
8873	TwoSchoolsTeen	CITIZEN_AGEEDUCATION	TwoSchoolsTeen	0	Well Educated Teen			
8873	TwoSchoolsYoung	CITIZEN_AGEEDUCATION	TwoSchoolsYoung	0	Well Educated Young Adult			
8873	TwoSchoolsAdult	CITIZEN_AGEEDUCATION	TwoSchoolsAdult	0	Well Educated Adult			
8873	TwoSchoolsSenior	CITIZEN_AGEEDUCATION	TwoSchoolsSenior	0	Well Educated Senior			
8873	ThreeSchoolsChild	CITIZEN_AGEEDUCATION	ThreeSchoolsChild	0	Highly Educated Child			
8873	ThreeSchoolsTeen	CITIZEN_AGEEDUCATION	ThreeSchoolsTeen	0	Highly Educated Teen			
8873	ThreeSchoolsYoung	CITIZEN_AGEEDUCATION	ThreeSchoolsYoung	0	Highly Educated Young Adult			
8873	ThreeSchoolsAdult	CITIZEN_AGEEDUCATION	ThreeSchoolsAdult	0	Highly Educated Adult			
8873	ThreeSchoolsSenior	CITIZEN_AGEEDUCATION	ThreeSchoolsSenior	0	Highly Educated Senior			
CITIZEN_OCCUPATION_TOURIST		CITIZEN_OCCUPATION_TOURIST		0	Tourist			
CITIZEN_OCCUPATION_UNEMPLOYED		CITIZEN_OCCUPATION_UNEMPLOYED		0	Unemployed			
CITIZEN_OCCUPATION_RESIDENCE		CITIZEN_OCCUPATION_RESIDENCE		0	Resides at 			
CITIZEN_OCCUPATION_POSITION		CITIZEN_OCCUPATION_POSITION		0	Worker at 			
CITIZEN_SCHOOL_LEVEL	722	CITIZEN_SCHOOL_LEVEL	Level1	0	Elementary school student at 			
8898	723	CITIZEN_SCHOOL_LEVEL	Level2	0	High school student at 			
8898	724	CITIZEN_SCHOOL_LEVEL	Level3	0	University student at 			
CITIZEN_STATUS_VISITING		CITIZEN_STATUS_VISITING		0	Visiting 			
CITIZEN_STATUS_AT_HOME		CITIZEN_STATUS_AT_HOME		0	At home			
CITIZEN_STATUS_AT_WORK		CITIZEN_STATUS_AT_WORK		0	Working			
CITIZEN_STATUS_AT_SCHOOL		CITIZEN_STATUS_AT_SCHOOL		0	Studying			
CITIZEN_STATUS_GOINGTO		CITIZEN_STATUS_GOINGTO		0	Going to 			
CITIZEN_STATUS_GOINGTO_HOME		CITIZEN_STATUS_GOINGTO_HOME		0	Going home			
CITIZEN_STATUS_GOINGTO_WORK		CITIZEN_STATUS_GOINGTO_WORK		0	Going to work			
